index,train_data_loc,train_label_xy
60,OBJ05300_PS3_K3A_NIA0344.png,"[(721.1206165118374, 198.7123889631478), (750.8442653350465, 206.65461423063576), (741.0163732590643, 243.4353404000024), (711.2927244358551, 235.49311513251442)]"
60,OBJ05300_PS3_K3A_NIA0344.png,"[(711.1002407957648, 245.87398037877145), (740.3950292932944, 254.08661219965032), (730.4466456981573, 289.57289718942945), (701.1518572006277, 281.36026536855053)]"
61,OBJ05428_PS3_K3A_NIA0350.png,"[(170.0482627994208, 225.97854270490467), (200.97178535494672, 201.55568644535364), (225.6059751719501, 232.7467935111091), (194.68245261642417, 257.1696497706601)]"
61,OBJ05428_PS3_K3A_NIA0350.png,"[(139.21978284006832, 249.42374143826353), (170.14330539559424, 225.0008851787125), (194.77749521259761, 256.191992244468), (163.8539726570717, 280.614848504019)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(614.638131709875, 21.405136542718868), (660.9225423614658, 21.405136542718882), (660.9225423614658, 68.1316498315815), (614.638131709875, 68.13164983158148)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(573.9302537426058, 60.35918592498763), (620.2146643941967, 60.35918592498764), (620.2146643941967, 107.08569921385026), (573.9302537426058, 107.08569921385025)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(533.2182269964235, 101.07121267116992), (579.5026376480143, 101.07121267116993), (579.5026376480143, 147.79772596003255), (533.2182269964235, 147.79772596003252)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(495.2820202556626, 140.3953294146415), (541.5664309072534, 140.39532941464154), (541.5664309072534, 187.12184270350414), (495.28202025566253, 187.12184270350411)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(454.56999350948024, 179.15409108544776), (504.08803752721496, 179.1540910854478), (504.08803752721496, 225.05804944426507), (454.56999350948024, 225.05804944426504)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(405.9615000001565, 230.64866079567037), (452.3654621914961, 230.6486607956704), (452.3654621914961, 277.375174084533), (405.9615000001565, 277.375174084533)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(364.5607794007283, 271.4315121611293), (410.8451900523192, 271.4315121611293), (410.84519005231914, 318.15802544999195), (364.5607794007282, 318.15802544999195)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(323.21238399299443, 309.3087391757397), (373.1975142954567, 309.3087391757397), (373.1975142954567, 360.56378356358687), (323.21238399299443, 360.56378356358687)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(165.32518823887483, 473.17536026264963), (209.1244917081122, 473.1753602626497), (209.1244917081122, 512.4213552639027), (165.32518823887483, 512.4213552639027)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(204.6679836634659, 425.5195970977619), (250.9523943150568, 425.5195970977619), (250.9523943150568, 472.24611038662454), (204.6679836634659, 472.24611038662454)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(241.10172129286437, 386.0433088195184), (288.4887860324144, 386.0433088195184), (288.4887860324144, 433.8221871295997), (241.10172129286434, 433.8221871295997)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(283.79989841041686, 349.148426775468), (332.95155474891067, 349.14842677546807), (332.95155474891067, 397.82830840283987), (283.79989841041686, 397.8283084028398)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(80.42004778792487, 561.1039114329978), (127.27072302099143, 561.1039114329978), (127.27072302099141, 610.4947746242178), (80.42004778792486, 610.4947746242178)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(121.57229068628006, 513.5723713235002), (183.3096145053742, 513.5723713235002), (183.3096145053742, 569.4549230513226), (121.57229068628004, 569.4549230513226)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(121.0452957447605, 611.8854713790425), (164.84459921399787, 611.8854713790425), (164.84459921399787, 653.1623438184944), (121.04529574476048, 653.1623438184944)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(156.79551394677586, 578.1665155748688), (200.59481741601326, 578.1665155748688), (200.59481741601323, 617.4125105761218), (156.79551394677583, 617.4125105761218)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(279.3000069607815, 428.00090261590196), (336.4353609901601, 428.00090261590196), (336.4353609901601, 482.51028667736944), (279.3000069607815, 482.51028667736944)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(233.42498481306524, 472.54113499686616), (289.4262161390532, 472.54113499686616), (289.4262161390532, 530.3417105925998), (233.4249848130652, 530.3417105925998)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(337.91965369838795, 404.3796359370543), (380.04133492958977, 404.3796359370543), (380.04133492958977, 445.9222023194606), (337.91965369838795, 445.9222023194606)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(364.1260098215407, 350.6583630723494), (410.41042047313164, 350.6583630723494), (410.4104204731316, 397.38487636121204), (364.12600982154066, 397.38487636121204)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(403.97755090293435, 311.9929237279539), (450.26196155452527, 311.9929237279539), (450.2619615545252, 359.3631300085418), (403.9775509029343, 359.3631300085418)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(445.2499260152624, 271.8249118804407), (493.70891137142297, 271.82491188044077), (493.7089113714229, 319.5599635565976), (445.24992601526236, 319.55996355659755)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(495.86408661422354, 214.76795830428895), (555.4307177116658, 214.76795830428898), (555.4307177116658, 273.1300746260016), (495.8640866142235, 273.1300746260016)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(597.2842320672095, 116.15779973021432), (658.7582573741678, 116.15779973021434), (658.7582573741678, 176.07868942706165), (597.2842320672095, 176.07868942706162)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(548.6000989197156, 165.42628826925707), (610.2027895627676, 165.42628826925707), (610.2027895627676, 225.06227627149926), (548.6000989197156, 225.06227627149926)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(701.7400070583515, 421.8746842773875), (803.8297221146715, 421.87468427738753), (803.8297221146715, 520.6167875264823), (701.7400070583515, 520.6167875264823)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(107.90800786384841, 751.5768566549989), (142.08738155831782, 751.5768566549989), (142.08738155831782, 788.8918531783852), (107.90800786384841, 788.8918531783852)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(135.7605085270493, 722.1608892398796), (173.69933637158198, 722.1608892398796), (173.69933637158198, 760.4629116590316), (135.7605085270493, 760.4629116590316)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(126.90339514865337, 795.7310278877667), (167.69017415464657, 795.7310278877667), (167.69017415464657, 836.3303062997727), (126.90339514865337, 836.3303062997727)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(162.5791298959198, 761.4662539290978), (204.3973532399554, 761.4662539290978), (204.39735323995538, 803.7743191529), (162.57912989591978, 803.7743191529)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(197.05617938007376, 723.749621642588), (242.02249870921983, 723.7496216425881), (242.02249870921983, 767.5884828569501), (197.05617938007376, 767.58848285695)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(161.6302202770899, 835.7975074041087), (208.81101590927364, 835.7975074041087), (208.81101590927364, 881.584346821706), (161.6302202770899, 881.584346821706)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(199.31165841901569, 801.8627188409206), (246.49245405119945, 801.8627188409206), (246.49245405119942, 847.6495582585179), (199.31165841901566, 847.6495582585179)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(236.97203043966778, 765.2887037054795), (284.1528260718515, 765.2887037054795), (284.1528260718515, 811.0755431230768), (236.97203043966778, 811.0755431230768)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(281.1505437715864, 726.5419747996166), (320.9784725086362, 726.5419747996166), (320.9784725086362, 766.4765426980018), (281.1505437715864, 766.4765426980018)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(317.7245589070276, 694.3133872050199), (359.3624586678196, 694.3133872050199), (359.3624586678196, 733.8951266772136), (317.7245589070276, 733.8951266772136)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(231.75988952923274, 685.3491022011108), (261.9558738047493, 685.3491022011108), (261.9558738047493, 715.1581505662627), (231.7598895292327, 715.1581505662627)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(257.35351031813616, 708.3305030757821), (284.7706380383096, 708.3305030757821), (284.7706380383096, 738.139551440934), (257.35351031813616, 738.139551440934)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(258.80198616508426, 663.7898707821262), (286.5810540467718, 663.7898707821262), (286.5810540467718, 691.168869664692), (258.80198616508426, 691.168869664692)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(280.16700490756966, 644.597565810063), (305.78809680373627, 644.5975658100631), (305.78809680373627, 672.6881792964847), (280.16700490756966, 672.6881792964846)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(281.61548075451776, 688.4139601802447), (307.2229920966365, 688.4139601802448), (307.2229920966365, 715.4314841836178), (281.61548075451776, 715.4314841836177)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(302.61838053526606, 667.4110603994967), (328.9497219016955, 667.4110603994967), (328.9497219016955, 694.4285843899), (302.61838053526606, 694.4285843899)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(301.70945549677856, 572.6856812754445), (333.3395203045998, 572.6856812754445), (333.3395203045998, 605.8760069885059), (301.70945549677856, 605.8760069885059)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(329.5440864851545, 541.6836648711364), (363.71288009430305, 541.6836648711364), (363.71288009430305, 577.055298853496), (329.5440864851545, 577.055298853496)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(362.8270029924274, 500.8262377748524), (411.32935818275206, 500.8262377748525), (411.329358182752, 547.1691860184042), (362.82700299242737, 547.1691860184042)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(402.6723591753505, 460.0365350724232), (451.17471436567513, 460.03653507242325), (451.1747143656751, 506.37948331597494), (402.67235917535044, 506.3794833159749)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(446.25642023060834, 419.83399599559044), (494.75877542093303, 419.8339959955905), (494.75877542093303, 466.1769442391422), (446.25642023060834, 466.17694423914213)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(468.0934228857253, 488.18932163534026), (539.5297730241516, 488.1893216353403), (539.5297730241516, 559.0669015678661), (468.0934228857253, 559.0669015678661)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(411.8275828655637, 543.1941837143494), (483.26393300399, 543.1941837143494), (483.26393300399, 614.0717636468752), (411.8275828655637, 614.0717636468752)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(353.0333244923581, 603.1530252559849), (424.4696746307844, 603.1530252559849), (424.46967463078437, 670.2529438701608), (353.033324492358, 670.2529438701608)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(571.8395860303513, 537.840814615245), (693.9256899800682, 537.8408146152451), (693.9256899800682, 659.817718887985), (571.8395860303513, 659.8177188879849)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(454.4075405417863, 644.687934448173), (576.4936444915032, 644.6879344481731), (576.4936444915031, 766.664838720913), (454.40754054178626, 766.6648387209129)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(348.7185741402312, 775.9745526390698), (460.29737067438475, 775.9745526390698), (460.29737067438475, 887.0388979113566), (348.7185741402312, 887.0388979113566)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(235.42545163883742, 870.5801330347598), (347.0042481729909, 870.5801330347598), (347.00424817299086, 981.6444783070466), (235.4254516388374, 981.6444783070466)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(477.0743613271773, 935.9692901208692), (557.6596309192926, 935.9692901208692), (557.6596309192925, 1014.7819870195827), (477.0743613271773, 1014.7819870195827)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(724.8409649316782, 836.934996398242), (792.0743007901815, 836.934996398242), (792.0743007901815, 904.1536887023469), (724.8409649316782, 904.1536887023469)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(783.5973666166532, 781.7789498950402), (850.8307024751565, 781.7789498950402), (850.8307024751565, 848.9976421991452), (783.5973666166532, 848.9976421991452)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(846.6922305650444, 740.8105669953725), (904.2910714271154, 740.8105669953725), (904.2910714271154, 797.3360757447576), (846.6922305650444, 797.3360757447576)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(677.7335009314329, 903.3106677016733), (731.9451694215038, 903.3106677016733), (731.9451694215038, 952.5472988890072), (677.7335009314329, 952.5472988890072)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(646.9917310035825, 838.5186560075275), (698.5572118005808, 838.5186560075276), (698.5572118005808, 887.4430082213379), (646.9917310035825, 887.4430082213378)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(686.6113509760005, 802.8408420736844), (733.4163930944546, 802.8408420736844), (733.4163930944546, 849.4148338878324), (686.6113509760005, 849.4148338878324)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(721.1780200887911, 772.3822041836735), (767.9830622044342, 772.3822041836735), (767.9830622044342, 813.4412785320093), (721.1780200887911, 813.4412785320093)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(759.1691532655561, 731.2398004594481), (805.3902267272335, 731.2398004594481), (805.3902267272335, 774.4039740616047), (759.1691532655561, 774.4039740616047)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(807.2510636020621, 704.0743452663445), (858.8165443990605, 704.0743452663446), (858.8165443990605, 752.9986974801549), (807.2510636020621, 752.9986974801548)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(885.8308264281286, 625.1077781624591), (925.9828981191918, 625.1077781624591), (925.9828981191918, 663.1599634572073), (885.8308264281286, 663.1599634572073)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(888.9637493455385, 543.5474493566603), (915.8528666925271, 543.5474493566603), (915.8528666925271, 567.7520787942278), (888.9637493455385, 567.7520787942278)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(770.0689658468795, 980.2250199920401), (819.4584653913272, 980.2250199920401), (819.4584653913272, 1023.9999999999999), (770.0689658468795, 1023.9999999999999)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(813.2409222656385, 944.3176363996263), (858.7508382019122, 944.3176363996263), (858.7508382019122, 986.6485332269001), (813.2409222656385, 986.6485332269001)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(608.0734788294096, 240.98762537545502), (743.3060506119871, 240.98762537545505), (743.3060506119871, 369.99690582467775), (608.0734788294096, 369.9969058246777)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(783.6209434196455, 352.96798265860275), (848.0434855993972, 352.96798265860275), (848.0434855993972, 413.901783010052), (783.6209434196455, 413.901783010052)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(827.6905989899614, 416.6290217338092), (875.8491250315934, 416.6290217338093), (875.8491250315934, 466.07344815966593), (827.6905989899614, 466.0734481596659)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(840.7950799246836, 314.81744608936515), (883.5350424900674, 314.81744608936515), (883.5350424900674, 354.3462149807217), (840.7950799246836, 354.3462149807217)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(870.8054354535097, 270.01088007272233), (901.9341335877849, 270.01088007272233), (901.9341335877848, 299.39790564144107), (870.8054354535096, 299.39790564144107)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(894.4140347708342, 295.43533831904074), (924.316734900407, 295.43533831904074), (924.316734900407, 324.91453268911096), (894.4140347708342, 324.91453268911096)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(884.2960636348381, 353.3837184615642), (922.1682499701395, 353.3837184615642), (922.1682499701395, 390.21135855721684), (884.2960636348381, 390.21135855721684)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(919.2490548319155, 321.8033843098186), (954.9755097560309, 321.8033843098186), (954.9755097560309, 358.034461138796), (919.2490548319155, 358.034461138796)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(649.0432423156215, 68.32337006278885), (710.4292061404922, 68.32337006278885), (710.4292061404922, 129.11247465677283), (649.0432423156215, 129.11247465677283)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(957.5747030743253, 347.8648251146572), (977.9776932381219, 347.8648251146572), (977.9776932381219, 372.134440550238), (957.5747030743253, 372.134440550238)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(316.0881011078197, 164.83351793359316), (336.322842218793, 164.83351793359316), (336.322842218793, 185.20890949002904), (316.0881011078197, 185.20890949002904)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(327.40801408234046, 179.672866114699), (350.3165870740454, 179.67286611469902), (350.31658707404534, 202.7406751934151), (327.4080140823404, 202.74067519341506)]"
62,OBJ05501_PS3_K3A_NIA0166.png,"[(942.4971038718116, 368.8253368374492), (955.7844967673763, 368.8253368374492), (955.7844967673763, 384.6308591225617), (942.4971038718116, 384.6308591225617)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(37.80922921808432, 302.85787180111976), (87.31943533179535, 302.85787180111976), (87.31943533179532, 353.81903878309726), (37.809229218084305, 353.81903878309726)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(51.285951454593956, 363.3126671583428), (70.39494186827389, 363.31266715834283), (70.39494186827389, 385.9794777637491), (51.285951454593956, 385.97947776374906)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(81.61670279896607, 354.8973332851606), (99.8413335960988, 354.8973332851606), (99.8413335960988, 376.23760446574613), (81.61670279896607, 376.23760446574613)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(23.567626781451157, 873.0525382711735), (55.49983163506545, 873.0525382711735), (55.49983163506545, 908.1003835082406), (23.56762678145115, 908.1003835082406)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(62.92162971780142, 859.7871440229655), (109.88794805271806, 859.7871440229655), (109.88794805271804, 906.7738440834198), (62.92162971780141, 906.7738440834198)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(115.54102690235966, 845.1952103499368), (146.58887213942677, 845.1952103499369), (146.58887213942674, 877.5899767373623), (115.54102690235966, 877.5899767373622)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(185.40543660958824, 823.970579552804), (219.10636069629692, 823.9705795528041), (219.1063606962969, 859.9027844064184), (185.4054366095882, 859.9027844064183)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(221.6641808880233, 813.8004439625112), (255.80728478300557, 813.8004439625113), (255.80728478300554, 849.7326488161256), (221.66418088802328, 849.7326488161254)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(179.65709910203145, 859.3449642146919), (207.16750587290977, 859.3449642146919), (207.16750587290977, 887.7601123276551), (179.65709910203145, 887.7601123276551)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(210.32199295666805, 871.7073070815751), (233.71519284698888, 871.7073070815751), (233.71519284698888, 898.8197282496584), (210.32199295666805, 898.8197282496584)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(267.60085229310897, 863.003166692214), (301.6636436284531, 863.003166692214), (301.66364362845303, 900.5044005830831), (267.6008522931089, 900.5044005830831)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(215.93756740141717, 908.4893196946817), (285.37847773868066, 908.4893196946819), (285.37847773868066, 980.8071151429955), (215.93756740141714, 980.8071151429954)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(114.0148912292209, 895.8542771939962), (193.2830568447953, 895.8542771939963), (193.28305684479528, 974.9107619760088), (114.01489122922086, 974.9107619760086)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(35.06644077539274, 920.8183490251298), (97.06674019451961, 920.8183490251298), (97.06674019451958, 984.6724121426818), (35.06644077539273, 984.6724121426818)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(305.65990195427526, 921.609439463316), (336.95655267197856, 921.6094394633161), (336.95655267197856, 953.9663772623592), (305.65990195427526, 953.9663772623591)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(301.0870151919149, 961.4588812496), (324.2177966911174, 961.4588812496002), (324.21779669111737, 986.9564889051024), (301.0870151919148, 986.9564889051023)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(278.2225813801126, 989.222836592503), (297.10711088569474, 989.2228365925031), (297.10711088569474, 1010.8008270231251), (278.2225813801126, 1010.800827023125)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(139.75263279176903, 779.276569445255), (150.8564713449758, 779.2765694452551), (150.85647134497577, 796.2200391140974), (139.752632791769, 796.2200391140973)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(156.30931283248998, 774.0642812842872), (168.63957212945388, 774.0642812842873), (168.63957212945388, 790.7011457671905), (156.30931283248998, 790.7011457671904)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(174.70562398884667, 767.318967193623), (186.7292780998713, 767.3189671936232), (186.72927809987127, 784.8756472343442), (174.70562398884664, 784.8756472343441)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(224.06905892507035, 744.9367886200558), (248.97013084554465, 744.9367886200558), (248.97013084554465, 774.4510709124087), (224.06905892507035, 774.4510709124087)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(249.51728935803038, 737.271658971574), (260.3145227252979, 737.2716589715741), (260.3145227252979, 752.6821027107201), (249.51728935803038, 752.68210271072)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(264.8475486549943, 728.6867137652741), (278.097623509776, 728.6867137652741), (278.097623509776, 746.5499989919344), (264.8475486549943, 746.5499989919344)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(253.8097619611803, 753.8283390122948), (264.91360051438704, 753.8283390122949), (264.91360051438704, 769.5453879373803), (253.8097619611803, 769.5453879373802)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(270.059836815962, 747.0830249216308), (282.3900961129259, 747.0830249216308), (282.39009611292585, 763.4132842185948), (270.05983681596194, 763.4132842185948)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(206.98475773284008, 749.1647093874944), (218.45960704206288, 749.1647093874946), (218.45960704206288, 766.278220882667), (206.98475773284008, 766.2782208826669)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(212.5569212602386, 767.3583435956709), (224.0480816851945, 767.358343595671), (224.04808168519446, 781.7994199318621), (212.55692126023857, 781.799419931862)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(561.4083286900318, 946.8316358818015), (583.9919670608411, 946.8316358818015), (583.991967060841, 969.8454642473816), (561.4083286900317, 969.8454642473816)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(567.9529803662853, 970.3328850828939), (584.5869353950459, 970.3328850828939), (584.5869353950458, 990.3718717774498), (567.9529803662851, 990.3718717774498)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(573.6051795412315, 989.669355944552), (594.7013970765287, 989.669355944552), (594.7013970765287, 1012.0882159759273), (573.6051795412315, 1012.0882159759273)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(587.8844195621483, 940.881952539753), (605.7083112593187, 940.881952539753), (605.7083112593187, 958.8385500645918), (587.8844195621483, 958.8385500645918)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(591.75171373448, 961.4083600698209), (611.3605104342649, 961.4083600698209), (611.3605104342649, 984.422188435401), (591.75171373448, 984.422188435401)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(600.9737229146556, 984.3146409367082), (617.0127096092114, 984.3146409367083), (617.0127096092112, 1002.8662067957519), (600.9737229146555, 1002.8662067957517)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(606.0309537553968, 1004.2460801325715), (620.285035447338, 1004.2460801325716), (620.2850354473379, 1021.6077093232054), (606.0309537553967, 1021.6077093232053)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(630.3542150577307, 931.8072546860845), (651.1790089477716, 931.8072546860847), (651.1790089477715, 954.0423970663386), (630.3542150577306, 954.0423970663385)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(639.6769604929641, 957.185839481998), (659.4658937790903, 957.185839481998), (659.4658937790903, 978.6440864093157), (639.6769604929641, 978.6440864093157)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(645.6331589654742, 979.9747727681241), (664.3862316476857, 979.9747727681242), (664.3862316476857, 1000.9150893934847), (645.6331589654742, 1000.9150893934845)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(651.3303922870059, 1000.6919848464206), (670.6013952711746, 1000.6919848464206), (670.6013952711746, 1021.6323014717809), (651.3303922870059, 1021.6323014717809)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(655.2148695516865, 924.5562304586811), (677.0755240456423, 924.5562304586812), (677.0755240456423, 948.0861985938286), (655.2148695516865, 948.0861985938285)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(664.2786498359412, 949.9348152545941), (682.513792216195, 949.9348152545942), (682.513792216195, 972.1699576348482), (664.2786498359412, 972.1699576348481)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(671.5296740633449, 974.2775394465925), (689.2468861416414, 974.2775394465925), (689.2468861416413, 993.6640651660807), (671.5296740633448, 993.6640651660807)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(676.7089770829191, 994.994751524889), (694.9441194631729, 994.994751524889), (694.9441194631729, 1013.8633469424198), (676.7089770829191, 1013.8633469424198)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(725.3944254669158, 980.7516682210601), (745.9602542059781, 980.7516682210601), (745.960254205978, 1004.0226712052288), (725.3944254669157, 1004.0226712052288)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(715.1463231720095, 946.1367916868849), (738.1463946950936, 946.1367916868849), (738.1463946950935, 969.8410794957751), (715.1463231720094, 969.8410794957751)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(704.7096747437294, 910.9817654021515), (725.8787553144837, 910.9817654021515), (725.8787553144836, 933.4043595444109), (704.7096747437292, 933.4043595444109)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(740.9632955998605, 901.0944142595703), (760.1182861230519, 901.0944142595704), (760.1182861230519, 923.3339093065969), (740.9632955998605, 923.3339093065968)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(751.0337458376749, 934.7846477824396), (773.118321884594, 934.7846477824396), (773.1183218845939, 958.4889355913299), (751.0337458376748, 958.4889355913299)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(760.5548987897903, 971.0382686385709), (783.3718712176413, 971.0382686385709), (783.3718712176412, 992.9115654951314), (760.5548987897902, 992.9115654951314)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(787.3357756753928, 885.9741144129013), (808.9748517100415, 885.9741144129014), (808.9748517100415, 908.0933224426002), (787.3357756753928, 908.0933224426001)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(801.4152476951922, 931.7323984772488), (825.6355602668042, 931.7323984772489), (825.6355602668041, 955.0248958419311), (801.4152476951921, 955.024895841931)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(815.729377581988, 977.0213668076032), (835.9605064146568, 977.0213668076032), (835.9605064146567, 997.0286540343321), (815.7293775819879, 997.0286540343321)]"
63,OBJ05506_PS3_K3A_NIA0166.png,"[(833.5633754737338, 873.0679317280852), (854.2638200403959, 873.0679317280852), (854.2638200403959, 894.0138504228008), (833.5633754737338, 894.0138504228008)]"
